flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,ticket_no,flight_id,fare_conditions,amount,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,5432079221,36094,business,99800.00,ticket_no,flight_id,boarding_no,seat_no,ticket_no,book_ref,passenger_id,passenger_name,contact_data
136672,PG0480,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,5432319887   ,136672,Economy,6300.00,,,,,,,,,,,,,,5432319887   ,136672,54,5A,5432319887   ,A8CA31,2492 061331,passenger_name,contact_data
136951,PG0480,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,5432319892   ,136951,Economy,6300.00,,,,,,,,,,,,,,5432319892   ,136951,77,5A,5432319892   ,2B76D1,7052 886452,passenger_name,contact_data
136841,PG0480,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,5432320060   ,136841,Economy,6300.00,,,,,,,,,,,,,,5432320060   ,136841,11,5A,5432320060   ,221311,2858 591487,passenger_name,contact_data
136600,PG0480,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,5432320120   ,136600,Economy,6300.00,,,,,,,,,,,,,,5432320120   ,136600,12,5A,5432320120   ,0EEB8B,7118 825287,passenger_name,contact_data
136780,PG0480,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,5432320815   ,136780,Economy,6300.00,,,,,,,,,,,,,,5432320815   ,136780,16,5A,5432320815   ,E072AC,6561 791788,passenger_name,contact_data
136844,PG0480,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-28T09:26:00Z,2017-02-28T10:16:00Z,5432321125   ,136844,Economy,6300.00,,,,,,,,,,,,,,5432321125   ,136844,13,5A,5432321125   ,E138B1,1377 012101,passenger_name,contact_data
136936,PG0480,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,5432374385   ,136936,Economy,6300.00,,,,,,,,,,,,,,5432374385   ,136936,11,5A,5432374385   ,24E457,2995 329030,passenger_name,contact_data
136645,PG0480,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,5432318521   ,136645,Economy,6300.00,,,,,,,,,,,,,,5432318521   ,136645,52,5A,5432318521   ,AB629B,3465 539423,passenger_name,contact_data
136887,PG0480,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,5432319019   ,136887,Economy,6300.00,,,,,,,,,,,,,,5432319019   ,136887,32,5A,5432319019   ,5E50F8,6605 363881,passenger_name,contact_data
136767,PG0480,2017-01-23T09:25:00Z,2017-01-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-23T09:27:00Z,2017-01-23T10:18:00Z,5432319404   ,136767,Economy,6300.00,,,,,,,,,,,,,,5432319404   ,136767,74,5A,5432319404   ,728728,2634 865435,passenger_name,contact_data
136871,PG0480,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,5432374838   ,136871,Economy,6300.00,,,,,,,,,,,,,,5432374838   ,136871,40,5A,5432374838   ,67A45E,2766 928722,passenger_name,contact_data
136922,PG0480,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-11T09:27:00Z,2017-02-11T10:17:00Z,5432320296   ,136922,Economy,6300.00,,,,,,,,,,,,,,5432320296   ,136922,13,5A,5432320296   ,CCEFCE,1535 854924,passenger_name,contact_data
136605,PG0480,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,5432320376   ,136605,Economy,6300.00,,,,,,,,,,,,,,5432320376   ,136605,97,5A,5432320376   ,F1EFE0,5789 953563,passenger_name,contact_data
136838,PG0480,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-24T09:30:00Z,2017-01-24T10:21:00Z,5432375231   ,136838,Economy,6300.00,,,,,,,,,,,,,,5432375231   ,136838,43,5A,5432375231   ,2BC6A5,9418 681108,passenger_name,contact_data
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432375336   ,136720,Economy,6300.00,,,,,,,,,,,,,,5432375336   ,136720,57,5A,5432375336   ,20D6DB,8164 744089,passenger_name,contact_data
136729,PG0480,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,5432375338   ,136729,Economy,6300.00,,,,,,,,,,,,,,5432375338   ,136729,16,5A,5432375338   ,17E194,6702 856434,passenger_name,contact_data
136781,PG0480,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,5432318828   ,136781,Economy,6300.00,,,,,,,,,,,,,,5432318828   ,136781,23,5A,5432318828   ,E34FCD,6381 687560,passenger_name,contact_data
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432319024   ,136654,Economy,6300.00,,,,,,,,,,,,,,5432319024   ,136654,7,5A,5432319024   ,D3B88B,2972 459460,passenger_name,contact_data
136927,PG0480,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,5432319237   ,136927,Economy,6300.00,,,,,,,,,,,,,,5432319237   ,136927,56,5A,5432319237   ,87E00B,8475 616565,passenger_name,contact_data
136869,PG0480,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-31T09:26:00Z,2017-01-31T10:16:00Z,5432319733   ,136869,Economy,6300.00,,,,,,,,,,,,,,5432319733   ,136869,69,5A,5432319733   ,F24DB8,4181 799401,passenger_name,contact_data
136823,PG0480,2017-02-05T09:25:00Z,2017-02-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-05T09:27:00Z,2017-02-05T10:18:00Z,5432319689   ,136823,Economy,6300.00,,,,,,,,,,,,,,5432319689   ,136823,44,5A,5432319689   ,774B59,3687 990365,passenger_name,contact_data
136666,PG0480,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,5432319827   ,136666,Economy,6300.00,,,,,,,,,,,,,,5432319827   ,136666,22,5A,5432319827   ,1B89D0,1645 882385,passenger_name,contact_data
136857,PG0480,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,5432320429   ,136857,Economy,6300.00,,,,,,,,,,,,,,5432320429   ,136857,32,5A,5432320429   ,D382E5,3047 732141,passenger_name,contact_data
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432376055   ,136875,Economy,6300.00,,,,,,,,,,,,,,5432376055   ,136875,22,5A,5432376055   ,B16368,8375 891068,passenger_name,contact_data
136778,PG0480,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,5432320584   ,136778,Economy,6300.00,,,,,,,,,,,,,,5432320584   ,136778,17,5A,5432320584   ,CB99D2,4848 049301,passenger_name,contact_data
136807,PG0480,2017-02-23T09:25:00Z,2017-02-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-23T09:28:00Z,2017-02-23T10:18:00Z,5432320732   ,136807,Economy,6300.00,,,,,,,,,,,,,,5432320732   ,136807,38,5A,5432320732   ,A010CD,9632 846187,passenger_name,contact_data
136802,PG0480,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,5432320965   ,136802,Economy,6300.00,,,,,,,,,,,,,,5432320965   ,136802,19,5A,5432320965   ,EBD8B5,1300 369642,passenger_name,contact_data
136827,PG0480,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,5432376296   ,136827,Economy,6300.00,,,,,,,,,,,,,,5432376296   ,136827,69,5A,5432376296   ,994279,4028 517766,passenger_name,contact_data
136586,PG0480,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,5432374772   ,136586,Economy,6300.00,,,,,,,,,,,,,,5432374772   ,136586,84,5A,5432374772   ,DECF1A,3882 397321,passenger_name,contact_data
136956,PG0480,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,5432375711   ,136956,Economy,6300.00,,,,,,,,,,,,,,5432375711   ,136956,95,5A,5432375711   ,AB7B8C,7120 698694,passenger_name,contact_data
136769,PG0480,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,5432375717   ,136769,Economy,6300.00,,,,,,,,,,,,,,5432375717   ,136769,41,5A,5432375717   ,7B4369,7971 034189,passenger_name,contact_data
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432376562   ,136953,Economy,6300.00,,,,,,,,,,,,,,5432376562   ,136953,2,5A,5432376562   ,C8F817,4949 882420,passenger_name,contact_data
136869,PG0480,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-31T09:26:00Z,2017-01-31T10:16:00Z,5432375333   ,136869,Economy,6300.00,,,,,,,,,,,,,,5432375333   ,136869,89,5C,5432375333   ,D48FF5,5441 681912,passenger_name,contact_data
136757,PG0480,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,5432375198   ,136757,Economy,6300.00,,,,,,,,,,,,,,5432375198   ,136757,90,5C,5432375198   ,D12C1D,4320 702356,passenger_name,contact_data
136669,PG0480,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,5432319041   ,136669,Economy,6300.00,,,,,,,,,,,,,,5432319041   ,136669,91,5C,5432319041   ,A213A7,0680 464578,passenger_name,contact_data
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432319296   ,136720,Economy,6300.00,,,,,,,,,,,,,,5432319296   ,136720,55,5C,5432319296   ,2F839F,3083 606920,passenger_name,contact_data
136838,PG0480,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-24T09:30:00Z,2017-01-24T10:21:00Z,5432319527   ,136838,Economy,6300.00,,,,,,,,,,,,,,5432319527   ,136838,47,5C,5432319527   ,37613F,6151 709042,passenger_name,contact_data
136729,PG0480,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,5432319599   ,136729,Economy,6300.00,,,,,,,,,,,,,,5432319599   ,136729,3,5C,5432319599   ,B270E3,0826 720783,passenger_name,contact_data
136600,PG0480,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,5432320005   ,136600,Economy,6300.00,,,,,,,,,,,,,,5432320005   ,136600,16,5C,5432320005   ,922FAB,5928 974292,passenger_name,contact_data
136857,PG0480,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,5432320485   ,136857,Economy,6300.00,,,,,,,,,,,,,,5432320485   ,136857,36,5C,5432320485   ,F8E139,9696 267210,passenger_name,contact_data
136630,PG0480,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,5432376541   ,136630,Economy,6300.00,,,,,,,,,,,,,,5432376541   ,136630,71,5C,5432376541   ,FB0A6B,5937 533981,passenger_name,contact_data
136709,PG0480,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,5432374962   ,136709,Economy,6300.00,,,,,,,,,,,,,,5432374962   ,136709,69,5C,5432374962   ,CD6BF2,3081 457834,passenger_name,contact_data
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432375088   ,136654,Economy,6300.00,,,,,,,,,,,,,,5432375088   ,136654,53,5C,5432375088   ,AD21F4,2116 668954,passenger_name,contact_data
136672,PG0480,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,5432375492   ,136672,Economy,6300.00,,,,,,,,,,,,,,5432375492   ,136672,55,5C,5432375492   ,D44A94,9843 531416,passenger_name,contact_data
136755,PG0480,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,5432053723   ,136755,Economy,6300.00,,,,,,,,,,,,,,5432053723   ,136755,36,5C,5432053723   ,225FCF,1558 994722,passenger_name,contact_data
136754,PG0480,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,5432375927   ,136754,Economy,6300.00,,,,,,,,,,,,,,5432375927   ,136754,86,5C,5432375927   ,5799F3,5576 852218,passenger_name,contact_data
136666,PG0480,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,5432376017   ,136666,Economy,6300.00,,,,,,,,,,,,,,5432376017   ,136666,51,5C,5432376017   ,A9DA83,1974 283114,passenger_name,contact_data
136937,PG0480,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,5432053667   ,136937,Economy,6300.00,,,,,,,,,,,,,,5432053667   ,136937,17,5C,5432053667   ,1B9799,7834 395679,passenger_name,contact_data
136781,PG0480,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,5432053701   ,136781,Economy,6300.00,,,,,,,,,,,,,,5432053701   ,136781,53,5C,5432053701   ,99B3B7,4536 831185,passenger_name,contact_data
136706,PG0480,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,5432374421   ,136706,Economy,6300.00,,,,,,,,,,,,,,5432374421   ,136706,39,5C,5432374421   ,C8C1DD,5045 044594,passenger_name,contact_data
136632,PG0480,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,5432374457   ,136632,Economy,6300.00,,,,,,,,,,,,,,5432374457   ,136632,17,5C,5432374457   ,25DBE2,8100 562520,passenger_name,contact_data
136758,PG0480,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,5432374730   ,136758,Economy,6300.00,,,,,,,,,,,,,,5432374730   ,136758,81,5C,5432374730   ,564D95,8555 405957,passenger_name,contact_data
136951,PG0480,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,5432375708   ,136951,Economy,6300.00,,,,,,,,,,,,,,5432375708   ,136951,71,5C,5432375708   ,05FA8D,8800 661736,passenger_name,contact_data
136661,PG0480,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,5432374235   ,136661,Economy,6300.00,,,,,,,,,,,,,,5432374235   ,136661,8,5C,5432374235   ,7EEA4E,2725 115882,passenger_name,contact_data
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,5432374951   ,136907,Economy,6300.00,,,,,,,,,,,,,,5432374951   ,136907,32,5C,5432374951   ,8F42DD,4847 817495,passenger_name,contact_data
136660,PG0480,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,5432053813   ,136660,Economy,6300.00,,,,,,,,,,,,,,5432053813   ,136660,76,5C,5432053813   ,BE6550,9188 910283,passenger_name,contact_data
136900,PG0480,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-01T09:30:00Z,2017-02-01T10:21:00Z,5432375452   ,136900,Economy,6300.00,,,,,,,,,,,,,,5432375452   ,136900,11,5C,5432375452   ,B5B0E7,4292 193406,passenger_name,contact_data
136645,PG0480,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,5432318229   ,136645,Economy,6300.00,,,,,,,,,,,,,,5432318229   ,136645,51,5C,5432318229   ,F6989C,8925 717205,passenger_name,contact_data
136819,PG0480,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,5432318535   ,136819,Economy,6300.00,,,,,,,,,,,,,,5432318535   ,136819,56,5C,5432318535   ,8B290D,9775 383814,passenger_name,contact_data
136586,PG0480,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,5432318570   ,136586,Economy,6300.00,,,,,,,,,,,,,,5432318570   ,136586,80,5C,5432318570   ,93CF8A,6177 808784,passenger_name,contact_data
136841,PG0480,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,5432375677   ,136841,Economy,6300.00,,,,,,,,,,,,,,5432375677   ,136841,9,5C,5432375677   ,CC9D95,1166 660310,passenger_name,contact_data
136927,PG0480,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,5432319179   ,136927,Economy,6300.00,,,,,,,,,,,,,,5432319179   ,136927,5,5C,5432319179   ,A2DBCD,9066 202375,passenger_name,contact_data
136861,PG0480,2017-02-12T09:25:00Z,2017-02-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-12T09:28:00Z,2017-02-12T10:17:00Z,5432375853   ,136861,Economy,6300.00,,,,,,,,,,,,,,5432375853   ,136861,15,5C,5432375853   ,AFD936,1582 110318,passenger_name,contact_data
136769,PG0480,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,5432320071   ,136769,Economy,6300.00,,,,,,,,,,,,,,5432320071   ,136769,57,5C,5432320071   ,E2996F,2373 068031,passenger_name,contact_data
136612,PG0480,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,5432320683   ,136612,Economy,6300.00,,,,,,,,,,,,,,5432320683   ,136612,15,5C,5432320683   ,18B653,5314 638810,passenger_name,contact_data
136807,PG0480,2017-02-23T09:25:00Z,2017-02-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-23T09:28:00Z,2017-02-23T10:18:00Z,5432320826   ,136807,Economy,6300.00,,,,,,,,,,,,,,5432320826   ,136807,41,5C,5432320826   ,841875,3920 457536,passenger_name,contact_data
136802,PG0480,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,5432320914   ,136802,Economy,6300.00,,,,,,,,,,,,,,5432320914   ,136802,8,5C,5432320914   ,126A04,2957 014377,passenger_name,contact_data
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432320944   ,136953,Economy,6300.00,,,,,,,,,,,,,,5432320944   ,136953,4,5C,5432320944   ,209F0B,8446 676099,passenger_name,contact_data
136778,PG0480,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,5432376236   ,136778,Economy,6300.00,,,,,,,,,,,,,,5432376236   ,136778,90,5C,5432376236   ,6FA5D8,1916 077107,passenger_name,contact_data
136936,PG0480,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,5432318301   ,136936,Economy,6300.00,,,,,,,,,,,,,,5432318301   ,136936,62,5C,5432318301   ,B859C1,6845 466391,passenger_name,contact_data
136888,PG0480,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,5432320420   ,136888,Economy,6300.00,,,,,,,,,,,,,,5432320420   ,136888,63,5C,5432320420   ,BF17CE,8822 960631,passenger_name,contact_data
136855,PG0480,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,5432318729   ,136855,Economy,6300.00,,,,,,,,,,,,,,5432318729   ,136855,14,5C,5432318729   ,DFF75D,3287 686366,passenger_name,contact_data
136871,PG0480,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,5432318805   ,136871,Economy,6300.00,,,,,,,,,,,,,,5432318805   ,136871,42,5C,5432318805   ,28C41F,5345 787279,passenger_name,contact_data
136956,PG0480,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,5432319808   ,136956,Economy,6300.00,,,,,,,,,,,,,,5432319808   ,136956,94,5C,5432319808   ,253E01,3676 101854,passenger_name,contact_data
136605,PG0480,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,5432320462   ,136605,Economy,6300.00,,,,,,,,,,,,,,5432320462   ,136605,96,5C,5432320462   ,8F8CD3,3199 683596,passenger_name,contact_data
136815,PG0480,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,5432320640   ,136815,Economy,6300.00,,,,,,,,,,,,,,5432320640   ,136815,6,5C,5432320640   ,E27AB8,5179 059477,passenger_name,contact_data
136827,PG0480,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,5432320606   ,136827,Economy,6300.00,,,,,,,,,,,,,,5432320606   ,136827,40,5C,5432320606   ,336D44,0759 693258,passenger_name,contact_data
136844,PG0480,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-28T09:26:00Z,2017-02-28T10:16:00Z,5432321030   ,136844,Economy,6300.00,,,,,,,,,,,,,,5432321030   ,136844,1,5C,5432321030   ,3F7B99,6394 629932,passenger_name,contact_data
136649,PG0480,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,5432374834   ,136649,Economy,6300.00,,,,,,,,,,,,,,5432374834   ,136649,31,5C,5432374834   ,3E0142,2638 464918,passenger_name,contact_data
136733,PG0480,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,5432318611   ,136733,Economy,6300.00,,,,,,,,,,,,,,5432318611   ,136733,21,5C,5432318611   ,941ECA,3623 527951,passenger_name,contact_data
136887,PG0480,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,5432319028   ,136887,Economy,6300.00,,,,,,,,,,,,,,5432319028   ,136887,34,5C,5432319028   ,C8C27C,6819 519665,passenger_name,contact_data
136678,PG0480,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-28T09:27:00Z,2017-01-28T10:17:00Z,5432319245   ,136678,Economy,6300.00,,,,,,,,,,,,,,5432319245   ,136678,69,5C,5432319245   ,08315A,3347 408245,passenger_name,contact_data
136620,PG0480,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,5432320437   ,136620,Economy,6300.00,,,,,,,,,,,,,,5432320437   ,136620,3,5C,5432320437   ,5C3B85,7103 922894,passenger_name,contact_data
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432320460   ,136875,Economy,6300.00,,,,,,,,,,,,,,5432320460   ,136875,86,5C,5432320460   ,E02BD7,8607 684688,passenger_name,contact_data
